Message Type,Transmission Type,Session ID,AircraftID,HexIdnet,FlightID,Date MSG Generated,Time MSG Generated,Time MSG Received,Time MSG Received,a,b,c,d,Latitude,Longitude,e,f,g,h,i,j,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:53.4,10/1/2018,34:53.4,,26125,,,-33.08775,151.85682,,,0,,0,0,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:53.4,10/1/2018,34:53.4,,3050,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:53.4,10/1/2018,34:53.4,,26125,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:53.4,10/1/2018,34:53.5,,12875,302,236,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,,400,18,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,12875,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,26125,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,,448,15,,,,1333,0,0,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:53.5,10/1/2018,34:53.5,,3050,,,-33.48633,151.24493,,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:53.5,10/1/2018,34:53.6,,26900,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:53.5,10/1/2018,34:53.6,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:53.5,10/1/2018,34:53.6,,,103,347,,,64,,,,,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:53.5,10/1/2018,34:53.6,,26900,352,230,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:53.6,10/1/2018,34:53.7,,12875,,,-33.51654,151.53278,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:53.7,10/1/2018,34:53.8,,26900,,,-32.87439,151.76393,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:53.8,10/1/2018,34:53.8,,26150,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:53.8,10/1/2018,34:53.8,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:53.8,10/1/2018,34:53.9,,,446,19,,,1536,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:53.9,10/1/2018,34:54.0,,,400,18,,,2304,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:54.0,10/1/2018,34:54.0,,3050,,,-33.48615,151.24488,,,0,,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:54.1,10/1/2018,34:54.1,,26925,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:54.1,10/1/2018,34:54.1,,,104,347,,,0,,,,,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:54.1,10/1/2018,34:54.1,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,26925,352,230,,,,,0,,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,12900,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,3050,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,,,,,,,1333,0,0,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,12900,,,-33.51552,151.53319,,,0,,0,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:54.2,10/1/2018,34:54.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:54.2,10/1/2018,34:54.3,,26925,,,-32.87338,151.76431,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:54.3,10/1/2018,34:54.3,,26150,,,,,1888,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:54.3,10/1/2018,34:54.3,,26150,,,-33.08593,151.8574,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:54.3,10/1/2018,34:54.3,,,448,15,,,1728,,,,,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:54.3,10/1/2018,34:54.3,,3050,,,,,,,,,,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:54.3,10/1/2018,34:54.3,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:54.3,10/1/2018,34:54.3,,,448,15,,,,1333,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:54.3,10/1/2018,34:54.4,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:54.4,10/1/2018,34:54.4,,12900,302,236,,,,,0,,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:54.4,10/1/2018,34:54.4,,12900,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:54.4,10/1/2018,34:54.4,,12900,302,236,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:54.4,10/1/2018,34:54.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:54.4,10/1/2018,34:54.5,,,400,18,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:54.5,10/1/2018,34:54.5,,,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:54.5,10/1/2018,34:54.5,,,400,18,,,2304,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:54.5,10/1/2018,34:54.6,,12900,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:54.5,10/1/2018,34:54.6,,3050,,,-33.48586,151.24474,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:54.6,10/1/2018,34:54.6,,12925,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:54.6,10/1/2018,34:54.6,,,105,347,,,-64,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:54.7,10/1/2018,34:54.7,,12925,,,-33.51471,151.53349,,,0,,0,0,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:54.7,10/1/2018,34:54.7,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:54.7,10/1/2018,34:54.7,,,,,,,,1416,0,0,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:54.7,10/1/2018,34:54.7,,26175,,,-33.08514,151.85768,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:54.7,10/1/2018,34:54.7,,,448,15,,,1728,,,,,0,,,,,,
MSG,1,1,1,7C6D9D,1,10/1/2018,34:54.8,10/1/2018,34:54.8,QFA532  ,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:54.8,10/1/2018,34:54.8,,26950,,,-32.87224,151.76481,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:54.8,10/1/2018,34:54.9,,,446,19,,,1536,,,,,0,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:54.9,10/1/2018,34:54.9,,3050,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:54.9,10/1/2018,34:55.0,,3050,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:55.0,10/1/2018,34:55.1,,,400,18,,,2304,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:55.0,10/1/2018,34:55.1,,3050,,,-33.48568,151.24469,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:55.1,10/1/2018,34:55.1,,,105,347,,,-128,,,,,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:55.1,10/1/2018,34:55.1,,26950,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:55.1,10/1/2018,34:55.1,,12925,,,-33.51393,151.53382,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:55.1,10/1/2018,34:55.1,,,,,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:55.1,10/1/2018,34:55.1,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:55.1,10/1/2018,34:55.2,,26175,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,12925,,,,,,,,,,,,,,,,
MSG,1,1,1,7C089A,1,10/1/2018,34:55.2,10/1/2018,34:55.2,VOZ951  ,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,,,,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,3050,,,,,,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,26175,,,-33.08414,151.85797,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,,448,15,,,1728,,,,,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:55.2,10/1/2018,34:55.2,,3050,,,,,,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:55.3,10/1/2018,34:55.3,,,,,,,,,,,,0,,,,,,
MSG,1,1,1,7C6C2B,1,10/1/2018,34:55.3,10/1/2018,34:55.4,TGG372  ,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:55.3,10/1/2018,34:55.4,,,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:55.4,10/1/2018,34:55.4,,26950,,,,,1568,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:55.4,10/1/2018,34:55.4,,26200,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:55.4,10/1/2018,34:55.4,,26950,,,,,1568,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:55.4,10/1/2018,34:55.4,,26200,,,,,1728,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:55.4,10/1/2018,34:55.5,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:55.4,10/1/2018,34:55.5,,,448,15,,,,1333,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:55.4,10/1/2018,34:55.5,,,447,19,,,1536,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:55.5,10/1/2018,34:55.5,,3050,,,-33.48541,151.24466,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:55.6,10/1/2018,34:55.6,,,400,18,,,2240,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:55.6,10/1/2018,34:55.6,,12950,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:55.6,10/1/2018,34:55.7,,,106,347,,,-256,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:55.6,10/1/2018,34:55.7,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:55.6,10/1/2018,34:55.7,,12950,,,-33.51315,151.53409,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:55.7,10/1/2018,34:55.7,,26200,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:55.7,10/1/2018,34:55.8,,26200,,,-33.08314,151.8583,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:55.7,10/1/2018,34:55.8,,,448,15,,,1728,,,,,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:55.8,10/1/2018,34:55.8,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:55.9,10/1/2018,34:55.9,,26950,,,-32.87026,151.76559,,,0,,0,0,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:55.9,10/1/2018,34:55.9,,3050,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:56.0,10/1/2018,34:56.0,,3050,,,-33.48518,151.2446,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:56.0,10/1/2018,34:56.0,,12950,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:56.0,10/1/2018,34:56.0,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:56.0,10/1/2018,34:56.0,,26200,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:56.0,10/1/2018,34:56.0,,,447,19,,,1536,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:56.1,10/1/2018,34:56.1,,,400,18,,,2240,,,,,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:56.1,10/1/2018,34:56.1,,26975,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:56.1,10/1/2018,34:56.2,,26225,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:56.2,10/1/2018,34:56.2,,,106,346,,,-320,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:56.2,10/1/2018,34:56.2,,12975,,,-33.51202,151.53454,,,0,,0,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:56.2,10/1/2018,34:56.2,,,,,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:56.2,10/1/2018,34:56.2,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:56.2,10/1/2018,34:56.3,,12975,,,,,,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:56.3,10/1/2018,34:56.3,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:56.3,10/1/2018,34:56.3,,26225,,,-33.08193,151.85869,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:56.3,10/1/2018,34:56.3,,,448,15,,,1792,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:56.4,10/1/2018,34:56.4,,12975,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:56.5,10/1/2018,34:56.5,,,447,19,,,1536,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:56.5,10/1/2018,34:56.5,,26975,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:56.5,10/1/2018,34:56.5,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:56.5,10/1/2018,34:56.5,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,1,1,1,7C5C50,1,10/1/2018,34:56.5,10/1/2018,34:56.5,SIQ     ,,,,,,,,,,,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:56.5,10/1/2018,34:56.5,,26225,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:56.5,10/1/2018,34:56.6,,26225,,,,,1664,,0,,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:56.6,10/1/2018,34:56.6,,3050,,,-33.48493,151.24452,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:56.6,10/1/2018,34:56.6,,,400,18,,,2240,,,,,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:56.6,10/1/2018,34:56.7,,,106,346,,,-320,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:56.7,10/1/2018,34:56.7,,3050,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:56.7,10/1/2018,34:56.7,,12975,,,-33.51091,151.53497,,,0,,0,0,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:56.7,10/1/2018,34:56.8,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:56.8,10/1/2018,34:56.8,,26975,,,-32.8683,151.76635,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:56.9,10/1/2018,34:56.9,,,447,19,,,1536,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:56.9,10/1/2018,34:56.9,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:57.0,10/1/2018,34:57.0,,,401,18,,,2240,,,,,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:57.1,10/1/2018,34:57.1,,27000,,,,,,,,,,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:57.1,10/1/2018,34:57.1,,3050,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:57.1,10/1/2018,34:57.1,,13000,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:57.1,10/1/2018,34:57.1,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:57.1,10/1/2018,34:57.1,,13000,,,-33.51018,151.53525,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:57.1,10/1/2018,34:57.1,,,107,346,,,-384,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:57.1,10/1/2018,34:57.2,,26250,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:57.1,10/1/2018,34:57.2,,3050,,,-33.48463,151.24444,,,0,,0,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:57.2,10/1/2018,34:57.2,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:57.2,10/1/2018,34:57.3,,27000,,,-32.86752,151.76667,,,0,,0,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:57.3,10/1/2018,34:57.3,,26250,,,-33.07993,151.85931,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:57.3,10/1/2018,34:57.3,,,448,15,,,1792,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:57.3,10/1/2018,34:57.3,,27000,,,,,1472,,0,,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:57.3,10/1/2018,34:57.3,,,,,,,,1200,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:57.3,10/1/2018,34:57.3,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:57.3,10/1/2018,34:57.3,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:57.3,10/1/2018,34:57.4,,,,,,,,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,26250,,,,,1952,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,13000,304,236,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,13000,304,236,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,,448,15,,,,1333,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:57.4,10/1/2018,34:57.4,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:57.4,10/1/2018,34:57.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:57.4,10/1/2018,34:57.5,,,402,18,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:57.5,10/1/2018,34:57.5,,26250,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:57.5,10/1/2018,34:57.5,,3050,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:57.5,10/1/2018,34:57.5,,,448,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:57.5,10/1/2018,34:57.5,,26250,,,,,1888,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:57.5,10/1/2018,34:57.5,,27000,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:57.5,10/1/2018,34:57.5,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:57.5,10/1/2018,34:57.6,,27000,,,,,1600,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:57.5,10/1/2018,34:57.6,,,401,18,,,2240,,,,,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:57.6,10/1/2018,34:57.6,,,108,346,,,-448,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:57.6,10/1/2018,34:57.6,,13025,,,-33.50977,151.53547,,,0,,0,0,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:57.6,10/1/2018,34:57.6,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:57.7,10/1/2018,34:57.7,,3050,,,-33.48433,151.24435,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:57.7,10/1/2018,34:57.7,,26250,,,-33.07914,151.85959,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:57.7,10/1/2018,34:57.7,,,449,15,,,1792,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:57.7,10/1/2018,34:57.7,,27000,,,-32.86653,151.76704,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:57.8,10/1/2018,34:57.8,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:57.8,10/1/2018,34:57.9,,,447,19,,,1536,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:58.0,10/1/2018,34:58.1,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:58.0,10/1/2018,34:58.1,,13025,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:58.1,10/1/2018,34:58.1,,27025,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:58.1,10/1/2018,34:58.1,,,401,18,,,2240,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:58.1,10/1/2018,34:58.1,,13025,,,-33.50863,151.53588,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:58.1,10/1/2018,34:58.1,,,108,346,,,-448,,,,,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:58.1,10/1/2018,34:58.1,,27025,,,,,1536,,0,,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:58.1,10/1/2018,34:58.2,,3050,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:58.1,10/1/2018,34:58.2,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:58.1,10/1/2018,34:58.2,,,446,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,3050,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,26275,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,3050,,,-33.48414,151.24424,,,0,,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,13025,,,,,,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,,,,,,,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,26275,,,-33.07814,151.85989,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,,449,15,,,1792,,,,,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:58.2,10/1/2018,34:58.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:58.2,10/1/2018,34:58.3,,26275,,,,,1920,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:58.2,10/1/2018,34:58.3,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:58.2,10/1/2018,34:58.3,,,448,15,,,,1333,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:58.3,10/1/2018,34:58.3,,27025,,,-32.86537,151.76755,,,0,,0,0,,,,,,
